PLAYER_ID,TEAM_ABBREVIATION,SEASON,TEAM_NAME
1627734,SAC,22-23,Kings
1631230,SAS,22-23,Spurs
1628378,CLE,22-23,Cavaliers
1631495,ATL,22-23,Hawks
1628978,GSW,22-23,Warriors
1627827,BKN,22-23,Nets
203926,SAS,22-23,Spurs
203110,GSW,22-23,Warriors
1629234,POR,22-23,Blazers
1630696,BKN,22-23,Nets
1630613,NYK,22-23,Knicks
1629130,MIA,22-23,Heat
203939,DAL,22-23,Mavericks
1629685,CLE,22-23,Cavaliers
1630700,NOP,22-23,Pelicans
1628410,BKN,22-23,Nets
201569,LAC,22-23,Clippers
1630647,DET,22-23,Pistons
203095,NYK,22-23,Knicks
1630596,CLE,22-23,Cavaliers
1630267,DAL,22-23,Mavericks
1628402,PHX,22-23,Suns
1626163,HOU,22-23,Rockets
1628373,DAL,22-23,Mavericks
1630532,ORL,22-23,Magic
1627832,TOR,22-23,Raptors
1627788,PHI,22-23,76ers
1629216,MIA,22-23,Heat
1628221,IND,22-23,Pacers
202066,NOP,22-23,Pelicans
1629726,ATL,22-23,Hawks
203914,ORL,22-23,Magic
1627780,GSW,22-23,Warriors
1629018,TOR,22-23,Raptors
201588,IND,22-23,Pacers
1627777,PHI,22-23,76ers
203507,MIL,22-23,Bucks
1629048,ORL,22-23,Magic
201609,MIL,22-23,Bucks
202330,CHA,22-23,Hornets
203476,SAS,22-23,Spurs
1629684,BOS,22-23,Celtics
1628960,MIL,22-23,Bucks
1630535,POR,22-23,Blazers
1628977,DET,22-23,Pistons
203084,SAC,22-23,Kings
1629312,MIA,22-23,Heat
1630529,NOP,22-23,Pelicans
1630193,NYK,22-23,Knicks
1630171,CLE,22-23,Cavaliers
1628392,NYK,22-23,Knicks
1630543,IND,22-23,Pacers
1630198,OKC,22-23,Thunder
1630587,DET,22-23,Pistons
1630600,CLE,22-23,Cavaliers
1629676,NYK,22-23,Knicks
1630191,DET,22-23,Pistons
1630225,WAS,22-23,Wizards
202397,DEN,22-23,Nuggets
1630688,PHX,22-23,Suns
1627826,LAC,22-23,Clippers
1631120,BOS,22-23,Celtics
1630550,CHA,22-23,Hornets
1629630,MEM,22-23,Grizzlies
203210,GSW,22-23,Warriors
201580,DAL,22-23,Mavericks
1631095,HOU,22-23,Rockets
1631133,POR,22-23,Blazers
1631298,DEN,22-23,Nuggets
1631367,MEM,22-23,Grizzlies
1630702,DAL,22-23,Mavericks
1631093,DET,22-23,Pistons
1630183,MIN,22-23,Timberwolves
1630531,PHI,22-23,76ers
203109,MIL,22-23,Bucks
1630256,HOU,22-23,Rockets
1631222,MEM,22-23,Grizzlies
1627751,TOR,22-23,Raptors
1628973,NYK,22-23,Knicks
1631105,DET,22-23,Pistons
1630224,HOU,22-23,Rockets
1630552,ATL,22-23,Hawks
1629667,PHI,22-23,76ers
1630188,IND,22-23,Pacers
1630591,ORL,22-23,Magic
1631114,OKC,22-23,Thunder
1631288,MIA,22-23,Heat
1627750,DEN,22-23,Nuggets
1631123,MIA,22-23,Heat
1630547,CHA,22-23,Hornets
201935,PHI,22-23,76ers
201949,IND,22-23,Pacers
1630164,DET,22-23,Pistons
1630215,OKC,22-23,Thunder
1631197,DET,22-23,Pistons
1628991,MEM,22-23,Grizzlies
1629020,LAL,22-23,Lakers
1629714,UTA,22-23,Jazz
1628386,CLE,22-23,Cavaliers
1629633,ATL,22-23,Hawks
1630554,LAC,22-23,Clippers
1629750,CHI,22-23,Bulls
1629637,NOP,22-23,Pelicans
1630643,WAS,22-23,Wizards
1630206,ORL,22-23,Magic
1627759,BOS,22-23,Celtics
1629669,MIN,22-23,Timberwolves
1631119,OKC,22-23,Thunder
1628369,BOS,22-23,Celtics
1630288,TOR,22-23,Raptors
201145,DEN,22-23,Nuggets
203924,POR,22-23,Blazers
1630526,OKC,22-23,Thunder
1631110,SAS,22-23,Spurs
1630579,NYK,22-23,Knicks
1628975,MIL,22-23,Bucks
202710,MIA,22-23,Heat
1629111,PHX,22-23,Suns
203925,BKN,22-23,Nets
204060,MIL,22-23,Bucks
1630580,TOR,22-23,Raptors
203954,PHI,22-23,76ers
1631219,POR,22-23,Blazers
1628381,ATL,22-23,Hawks
1629723,MEM,22-23,Grizzlies
202322,LAC,22-23,Clippers
1631098,WAS,22-23,Wizards
1630548,UTA,22-23,Jazz
202685,NOP,22-23,Pelicans
1628371,ORL,22-23,Magic
1630228,GSW,22-23,Warriors
203903,UTA,22-23,Jazz
1630692,WAS,22-23,Wizards
1631160,SAS,22-23,Spurs
1629162,MIN,22-23,Timberwolves
1629670,IND,22-23,Pacers
1629673,GSW,22-23,Warriors
1630648,WAS,22-23,Wizards
1630631,NOP,22-23,Pelicans
1630528,HOU,22-23,Rockets
1630581,OKC,22-23,Thunder
1630182,DAL,22-23,Mavericks
1628404,NYK,22-23,Knicks
1631169,MIN,22-23,Timberwolves
1629006,PHX,22-23,Suns
1626196,NOP,22-23,Pelicans
1630563,SAS,22-23,Spurs
201950,MIL,22-23,Bucks
1629308,UTA,22-23,Jazz
1627823,TOR,22-23,Raptors
1630577,SAS,22-23,Spurs
203944,NYK,22-23,Knicks
1630551,BOS,22-23,Celtics
203200,DAL,22-23,Mavericks
1628382,BOS,22-23,Celtics
1631303,POR,22-23,Blazers
1626159,POR,22-23,Blazers
203994,POR,22-23,Blazers
1630231,HOU,22-23,Rockets
1629644,SAC,22-23,Kings
1630539,CHA,22-23,Hornets
1626157,MIN,22-23,Timberwolves
202695,LAC,22-23,Clippers
1631099,SAC,22-23,Kings
1628966,SAS,22-23,Spurs
1629640,SAS,22-23,Spurs
203482,UTA,22-23,Jazz
1626162,CHA,22-23,Hornets
202689,DAL,22-23,Mavericks
1631112,IND,22-23,Pacers
1629134,WAS,22-23,Wizards
1631113,MEM,22-23,Grizzlies
1631254,MEM,22-23,Grizzlies
1629026,OKC,22-23,Thunder
203484,DEN,22-23,Nuggets
1631165,SAC,22-23,Kings
1630553,POR,22-23,Blazers
1630556,SAC,22-23,Kings
201142,PHX,22-23,Suns
1628989,SAC,22-23,Kings
1628995,POR,22-23,Blazers
201567,MIA,22-23,Heat
1629645,HOU,22-23,Rockets
1630284,ORL,22-23,Magic
1626172,GSW,22-23,Warriors
203920,SAS,22-23,Spurs
203114,MIL,22-23,Bucks
1630165,DET,22-23,Pistons
1630184,NOP,22-23,Pelicans
202691,GSW,22-23,Warriors
1628424,CHA,22-23,Hornets
1627739,UTA,22-23,Jazz
204001,WAS,22-23,Wizards
203937,MIN,22-23,Timberwolves
1628398,WAS,22-23,Wizards
200768,MIA,22-23,Heat
202681,DAL,22-23,Mavericks
1630163,CHA,22-23,Hornets
1630205,CLE,22-23,Cavaliers
1629013,PHX,22-23,Suns
1626204,NOP,22-23,Pelicans
1628374,UTA,22-23,Jazz
2544,LAL,22-23,Lakers
1630195,UTA,22-23,Jazz
1631311,GSW,22-23,Warriors
1629623,MIL,22-23,Bucks
1630322,OKC,22-23,Thunder
1629022,LAL,22-23,Lakers
1629663,PHI,22-23,76ers
1629652,OKC,22-23,Thunder
1629029,DAL,22-23,Mavericks
1630568,MIN,22-23,Timberwolves
1629677,UTA,22-23,Jazz
1628379,MEM,22-23,Grizzlies
1628436,BOS,22-23,Celtics
1630644,PHI,22-23,76ers
1630201,TOR,22-23,Raptors
1631103,SAS,22-23,Spurs
1627763,BOS,22-23,Celtics
1630792,CHI,22-23,Bulls
1627736,LAL,22-23,Lakers
1628370,SAC,22-23,Kings
1629603,CLE,22-23,Cavaliers
1630699,MIL,22-23,Bucks
202694,LAC,22-23,Clippers
203935,BOS,22-23,Celtics
1631109,CHA,22-23,Hornets
1628365,ORL,22-23,Magic
202693,DAL,22-23,Mavericks
1630250,CHI,22-23,Bulls
1628963,DET,22-23,Pistons
203486,LAC,22-23,Clippers
1629680,POR,22-23,Blazers
1630346,MIN,22-23,Timberwolves
203521,SAC,22-23,Kings
1631108,LAL,22-23,Lakers
1629622,MIA,22-23,Heat
1628467,DAL,22-23,Mavericks
1630593,DAL,22-23,Mavericks
203086,MIL,22-23,Bucks
1629662,BOS,22-23,Celtics
1630695,UTA,22-23,Jazz
203487,ORL,22-23,Magic
1630701,PHI,22-23,76ers
1629008,DEN,22-23,Nuggets
1628969,BKN,22-23,Nets
201144,MIN,22-23,Timberwolves
203488,BOS,22-23,Celtics
1630540,NYK,22-23,Knicks
1629011,NYK,22-23,Knicks
1628964,LAL,22-23,Lakers
1628420,WAS,22-23,Wizards
1626149,PHI,22-23,76ers
1629021,ORL,22-23,Magic
1629650,LAC,22-23,Clippers
1630541,GSW,22-23,Warriors
1631217,LAC,22-23,Clippers
1626167,IND,22-23,Pacers
1630230,NOP,22-23,Pelicans
1629642,POR,22-23,Blazers
1631466,POR,22-23,Blazers
1630233,MIN,22-23,Timberwolves
1629675,MIN,22-23,Timberwolves
1629674,SAC,22-23,Kings
203457,BKN,22-23,Nets
1629651,BKN,22-23,Nets
1630208,CHA,22-23,Hornets
1629638,MIN,22-23,Timberwolves
201587,LAC,22-23,Clippers
203999,DEN,22-23,Nuggets
1631107,MIA,22-23,Heat
202696,CHI,22-23,Bulls
203943,BOS,22-23,Celtics
1626181,LAC,22-23,Clippers
1628384,TOR,22-23,Raptors
1630167,NYK,22-23,Knicks
1630534,UTA,22-23,Jazz
1630846,OKC,22-23,Thunder
1630209,MIA,22-23,Heat
1630168,ATL,22-23,Hawks
1631115,MIA,22-23,Heat
1629052,IND,22-23,Pacers
203490,TOR,22-23,Raptors
1631172,OKC,22-23,Thunder
200782,PHI,22-23,76ers
1629023,CHA,22-23,Hornets
1628408,SAC,22-23,Kings
1631094,ORL,22-23,Magic
1627783,TOR,22-23,Raptors
1626192,MIL,22-23,Bucks
1631116,GSW,22-23,Warriors
201976,CHI,22-23,Bulls
1630172,CHI,22-23,Bulls
201988,BKN,22-23,Nets
202331,LAC,22-23,Clippers
1630194,PHI,22-23,76ers
1630202,BOS,22-23,Celtics
1631212,DEN,22-23,Nuggets
1630173,TOR,22-23,Raptors
1629656,NYK,22-23,Knicks
1631245,WAS,22-23,Wizards
1630181,DET,22-23,Pistons
1629628,NYK,22-23,Knicks
1630564,BKN,22-23,Nets
203526,CLE,22-23,Cavaliers
203493,DAL,22-23,Mavericks
202704,DEN,22-23,Nuggets
1626158,SAC,22-23,Kings
201937,CLE,22-23,Cavaliers
203496,LAC,22-23,Clippers
1629057,BOS,22-23,Celtics
201577,CLE,22-23,Cavaliers
203585,DET,22-23,Pistons
1629641,SAS,22-23,Spurs
1631199,TOR,22-23,Raptors
1626220,BKN,22-23,Nets
200752,UTA,22-23,Jazz
203497,MIN,22-23,Timberwolves
1629060,LAL,22-23,Lakers
201566,LAC,22-23,Clippers
1627853,NYK,22-23,Knicks
1631157,GSW,22-23,Warriors
1630240,PHX,22-23,Suns
1630180,ATL,22-23,Hawks
1630573,BOS,22-23,Celtics
1630241,CLE,22-23,Cavaliers
1630572,SAS,22-23,Spurs
1630583,MEM,22-23,Grizzlies
1630567,TOR,22-23,Raptors
1630590,LAL,22-23,Lakers
201586,MIL,22-23,Bucks
203552,BKN,22-23,Nets
1631101,POR,22-23,Blazers
1628983,OKC,22-23,Thunder
1629003,PHI,22-23,76ers
1627885,LAL,22-23,Lakers
1631323,UTA,22-23,Jazz
1630219,POR,22-23,Blazers
203915,BKN,22-23,Nets
1626169,UTA,22-23,Jazz
1630649,DET,22-23,Pistons
201939,GSW,22-23,Warriors
1628425,LAL,22-23,Lakers
203500,MEM,22-23,Grizzlies
1629004,CHA,22-23,Hornets
204456,IND,22-23,Pacers
203933,PHX,22-23,Suns
201959,WAS,22-23,Wizards
1629659,UTA,22-23,Jazz
1631106,HOU,22-23,Rockets
1627752,MIN,22-23,Timberwolves
1629611,LAC,22-23,Clippers
1629056,SAC,22-23,Kings
203082,PHX,22-23,Suns
1626179,CHA,22-23,Hornets
1630678,CHI,22-23,Bulls
201152,TOR,22-23,Raptors
203648,MIL,22-23,Bucks
1630177,CHA,22-23,Hornets
1629033,DAL,22-23,Mavericks
1628418,DEN,22-23,Nuggets
203501,DAL,22-23,Mavericks
202699,PHI,22-23,76ers
1628396,CHI,22-23,Bulls
1628470,PHX,22-23,Suns
1629027,ATL,22-23,Hawks
1630200,SAS,22-23,Spurs
1630544,OKC,22-23,Thunder
1630570,POR,22-23,Blazers
1630235,ATL,22-23,Hawks
1630243,PHI,22-23,76ers
1631309,HOU,22-23,Rockets
1631211,NYK,22-23,Knicks
1626168,SAC,22-23,Kings
1630530,NOP,22-23,Pelicans
1628972,LAL,22-23,Lakers
1629660,GSW,22-23,Warriors
1631102,HOU,22-23,Rockets
1628416,DAL,22-23,Mavericks
1629639,MIA,22-23,Heat
1630169,IND,22-23,Pacers
1631213,ATL,22-23,Hawks
1630178,PHI,22-23,76ers
1626145,MEM,22-23,Grizzlies
1628962,UTA,22-23,Jazz
2617,MIA,22-23,Heat
1630586,HOU,22-23,Rockets
1630176,UTA,22-23,Jazz
203506,MIA,22-23,Heat
1631246,MEM,22-23,Grizzlies
1628427,DEN,22-23,Nuggets
1630249,ATL,22-23,Hawks
1631117,UTA,22-23,Jazz
1628976,ORL,22-23,Magic
1631111,MIN,22-23,Timberwolves
1629117,LAL,22-23,Lakers
202083,MIL,22-23,Bucks
203115,TOR,22-23,Raptors
1626195,NOP,22-23,Pelicans
1641645,WAS,22-23,Wizards
1629875,LAC,22-23,Clippers
1630270,CHA,22-23,Hornets
1630214,MEM,22-23,Grizzlies
1629139,BKN,22-23,Nets
1628380,SAS,22-23,Spurs
203897,CHI,22-23,Bulls
1630192,DEN,22-23,Nuggets
1630533,MEM,22-23,Grizzlies
1629627,NOP,22-23,Pelicans
